Week,Building,Floor,Space Type,Space Name,Capacity,Avg. Occupancy,Avg Utilization,Avg Hours Used (HH:MM)
"September 23, 2024",Calgary Building 2,4,Desks,449E,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,4,Desks,449G,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,4,Desks,474A,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,513A,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,513B,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,513C,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,513D,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,514C,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,514D,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,514E,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,527D,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,534B,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,576A,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,576B,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,576C,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,583A,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,583B,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,5,Desks,583C,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,619B,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,619C,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,619E,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,620B,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,627D,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,636D,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,654A,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,662A,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,662B,2,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,662C,2,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,669C,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,669D,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,669E,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,WS22F,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,646A,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,654M,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,654N,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,6,Desks,673F,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,766A,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,773A,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,782B,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,795B,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,734B,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,734D,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,734E,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,754E,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,755A,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,756A,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,758B,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,758E,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 2,7,Desks,758F,1,0.00%,0.00%,0:00
"September 23, 2024",Calgary Building 1,1,Desks,E101D,1,20.00%,0.30%,0:01
"September 23, 2024",Calgary Building 1,1,Desks,E170B,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,1,Desks,E002A,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,2,Desks,E244B,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,2,Desks,E257G,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,2,Desks,E258E,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,2,Desks,E260A,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,3,Desks,E338F,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,3,Desks,E369B,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,3,Desks,E315F,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,3,Desks,E316A,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,3,Desks,E326D,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,3,Desks,E351B,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,3,Desks,E351E,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,3,Desks,E351F,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,3,Desks,E358E,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,3,Desks,E363C,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,3,Desks,E366F,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 2,4,Desks,417G,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 2,4,Desks,438C,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 2,4,Desks,448B,1,0.00%,0.20%,0:01
"September 23, 2024",Calgary Building 2,4,Desks,475A,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 2,4,Desks,475C,1,20.00%,0.30%,0:01
"September 23, 2024",Calgary Building 2,6,Desks,627B,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 2,6,Desks,627C,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 2,6,Desks,627E,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 2,6,Desks,654E,1,0.00%,0.40%,0:01
"September 23, 2024",Calgary Building 2,7,Desks,773B,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 2,7,Desks,777B,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 2,7,Desks,734A,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 2,7,Desks,734C,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 2,7,Desks,756E,1,20.00%,0.20%,0:01
"September 23, 2024",Calgary Building 1,1,Desks,E194B,1,20.00%,0.50%,0:02
"September 23, 2024",Calgary Building 1,2,Desks,E232B,1,20.00%,0.50%,0:02
"September 23, 2024",Calgary Building 1,2,Desks,E255A,1,40.00%,0.50%,0:02
"September 23, 2024",Calgary Building 1,3,Desks,E360B,1,20.00%,0.50%,0:02
"September 23, 2024",Calgary Building 1,3,Desks,E369D,1,20.00%,0.50%,0:02
"September 23, 2024",Calgary Building 1,3,Desks,E337B,1,20.00%,0.50%,0:02
"September 23, 2024",Calgary Building 1,3,Desks,E351D,1,20.00%,0.50%,0:02
"September 23, 2024",Calgary Building 1,3,Desks,E357A,1,40.00%,0.50%,0:02
"September 23, 2024",Calgary Building 1,3,Desks,E362G,1,20.00%,0.50%,0:02
"September 23, 2024",Calgary Building 1,3,Desks,E364E,1,20.00%,0.50%,0:02
"September 23, 2024",Calgary Building 2,5,Desks,534C,1,20.00%,0.50%,0:02
"September 23, 2024",Calgary Building 2,5,Desks,527A,1,20.00%,0.50%,0:02
"September 23, 2024",Calgary Building 2,6,Desks,619D,1,20.00%,0.50%,0:02
"September 23, 2024",Calgary Building 2,6,Desks,636F,1,20.00%,0.50%,0:02
"September 23, 2024",Calgary Building 1,1,Desks,E134 - Solo,1,20.00%,0.80%,0:03
"September 23, 2024",Calgary Building 1,1,Desks,E144A,1,20.00%,0.70%,0:03
"September 23, 2024",Calgary Building 1,3,Desks,C350i,1,20.00%,0.70%,0:03
"September 23, 2024",Calgary Building 1,3,Desks,E316C,1,20.00%,0.70%,0:03
"September 23, 2024",Calgary Building 1,3,Desks,E329A,1,20.00%,0.70%,0:03
"September 23, 2024",Calgary Building 2,4,Desks,438F,1,60.00%,0.70%,0:03
"September 23, 2024",Calgary Building 2,4,Desks,417A,1,20.00%,0.70%,0:03
"September 23, 2024",Calgary Building 2,4,Desks,483E,1,20.00%,0.70%,0:03
"September 23, 2024",Calgary Building 2,6,Desks,627A,1,40.00%,0.70%,0:03
"September 23, 2024",Calgary Building 1,1,Desks,E132,1,20.00%,1.00%,0:04
"September 23, 2024",Calgary Building 1,2,Desks,E222E,1,80.00%,1.00%,0:04
"September 23, 2024",Calgary Building 1,2,Desks,E253B,1,20.00%,1.00%,0:04
"September 23, 2024",Calgary Building 1,2,Desks,E263B,1,60.00%,1.00%,0:04
"September 23, 2024",Calgary Building 1,3,Desks,E368D,1,40.00%,1.00%,0:04
"September 23, 2024",Calgary Building 2,4,Desks,474H,1,40.00%,1.00%,0:04
"September 23, 2024",Calgary Building 2,5,Desks,542D,1,40.00%,1.00%,0:04
"September 23, 2024",Calgary Building 2,5,Meeting Room,555-2,1,20.00%,1.00%,0:04
"September 23, 2024",Calgary Building 1,1,Meeting Room,E128,4,40.00%,1.30%,0:05
"September 23, 2024",Calgary Building 1,1,Desks,E191C,1,20.00%,1.20%,0:05
"September 23, 2024",Calgary Building 1,3,Desks,C350l,1,20.00%,1.20%,0:05
"September 23, 2024",Calgary Building 2,5,Desks,567C,1,100.00%,1.20%,0:05
"September 23, 2024",Calgary Building 2,5,Desks,567E,1,0.00%,1.20%,0:05
"September 23, 2024",Calgary Building 2,6,Desks,637I,1,20.00%,1.20%,0:05
"September 23, 2024",Calgary Building 2,7,Desks,768A,1,40.00%,1.20%,0:05
"September 23, 2024",Calgary Building 1,1,Desks,E133 - Solo,1,20.00%,1.50%,0:06
"September 23, 2024",Calgary Building 1,1,Desks,E196G,1,20.00%,1.40%,0:06
"September 23, 2024",Calgary Building 2,6,Desks,620C,1,20.00%,1.40%,0:06
"September 23, 2024",Calgary Building 2,6,Desks,654I,1,20.00%,1.40%,0:06
"September 23, 2024",Calgary Building 1,1,Desks,E190A,1,40.00%,1.70%,0:07
"September 23, 2024",Calgary Building 1,2,Desks,E257B,1,20.00%,1.70%,0:07
"September 23, 2024",Calgary Building 1,3,Desks,E328B,1,40.00%,1.70%,0:07
"September 23, 2024",Calgary Building 1,3,Desks,E362H,1,40.00%,1.70%,0:07
"September 23, 2024",Calgary Building 2,5,Desks,542C,1,60.00%,1.70%,0:07
"September 23, 2024",Calgary Building 2,5,Desks,542E,1,60.00%,1.70%,0:07
"September 23, 2024",Calgary Building 1,1,Desks,E101J,1,20.00%,1.90%,0:08
"September 23, 2024",Calgary Building 1,1,Desks,E191H,1,20.00%,2.10%,0:09
"September 23, 2024",Calgary Building 1,2,Desks,E223B,1,20.00%,2.10%,0:09
"September 23, 2024",Calgary Building 1,2,Desks,E223E,1,80.00%,2.10%,0:09
"September 23, 2024",Calgary Building 1,2,Desks,E259H,1,20.00%,2.10%,0:09
"September 23, 2024",Calgary Building 2,5,Desks,527E,1,20.00%,2.10%,0:09
"September 23, 2024",Calgary Building 2,5,Meeting Room,555 5-D Meeting Room,5,20.00%,2.10%,0:09
"September 23, 2024",Calgary Building 1,1,Desks,E136A - Workstation,1,20.00%,2.50%,0:10
"September 23, 2024",Calgary Building 1,1,Desks,E195G,1,20.00%,2.40%,0:10
"September 23, 2024",Calgary Building 1,2,Desks,E202G,1,20.00%,2.40%,0:10
"September 23, 2024",Calgary Building 1,2,Desks,E227C,1,20.00%,2.40%,0:10
"September 23, 2024",Calgary Building 2,5,Desks,583E,1,100.00%,2.40%,0:10
"September 23, 2024",Calgary Building 2,6,Desks,637D,1,20.00%,2.40%,0:10
"September 23, 2024",Calgary Building 1,1,Meeting Room,E111,4,60.00%,2.70%,0:11
"September 23, 2024",Calgary Building 1,2,Desks,C259B,1,20.00%,2.60%,0:11
"September 23, 2024",Calgary Building 1,3,Desks,E368C,1,20.00%,2.60%,0:11
"September 23, 2024",Calgary Building 2,4,Desks,475G,1,0.00%,2.70%,0:11
"September 23, 2024",Calgary Building 2,6,Desks,637J,1,60.00%,2.60%,0:11
"September 23, 2024",Calgary Building 2,7,Desks,768D,1,60.00%,2.60%,0:11
"September 23, 2024",Calgary Building 1,1,Desks,E196A,1,20.00%,2.90%,0:12
"September 23, 2024",Calgary Building 1,2,Desks,E201E,1,20.00%,2.90%,0:12
"September 23, 2024",Calgary Building 1,2,Desks,E215B,1,20.00%,3.00%,0:12
"September 23, 2024",Calgary Building 1,2,Desks,E215E,1,20.00%,2.90%,0:12
"September 23, 2024",Calgary Building 1,3,Desks,C350f,1,40.00%,2.90%,0:12
"September 23, 2024",Calgary Building 1,3,Desks,E326C,1,20.00%,2.90%,0:12
"September 23, 2024",Calgary Building 1,3,Desks,E364H,1,20.00%,2.90%,0:12
"September 23, 2024",Calgary Building 2,7,Desks,754F,1,20.00%,2.90%,0:12
"September 23, 2024",Calgary Building 1,1,Desks,E194C,1,20.00%,3.10%,0:13
"September 23, 2024",Calgary Building 1,2,Desks,E251E,1,20.00%,3.10%,0:13
"September 23, 2024",Calgary Building 1,3,Desks,C350d,1,40.00%,3.10%,0:13
"September 23, 2024",Calgary Building 1,3,Desks,E361B,1,60.00%,3.10%,0:13
"September 23, 2024",Calgary Building 1,3,Desks,E369C,1,60.00%,3.10%,0:13
"September 23, 2024",Calgary Building 1,3,Desks,E317D,1,20.00%,3.10%,0:13
"September 23, 2024",Calgary Building 2,5,Desks,542A,1,60.00%,3.10%,0:13
"September 23, 2024",Calgary Building 1,1,Desks,E197H,1,20.00%,3.30%,0:14
"September 23, 2024",Calgary Building 1,1,Meeting Room,E102,3,60.00%,3.50%,0:14
"September 23, 2024",Calgary Building 1,2,Desks,E202A,1,20.00%,3.30%,0:14
"September 23, 2024",Calgary Building 1,2,Desks,E215F,1,20.00%,3.30%,0:14
"September 23, 2024",Calgary Building 2,5,Desks,542B,1,60.00%,3.30%,0:14
"September 23, 2024",Calgary Building 2,7,Desks,754A,1,40.00%,3.30%,0:14
"September 23, 2024",Calgary Building 1,1,Meeting Room,E122,2,20.00%,3.70%,0:15
"September 23, 2024",Calgary Building 1,1,Desks,E143F,1,20.00%,3.60%,0:15
"September 23, 2024",Calgary Building 1,2,Desks,E244C,1,20.00%,3.60%,0:15
"September 23, 2024",Calgary Building 2,6,Desks,637B,1,20.00%,3.60%,0:15
"September 23, 2024",Calgary Building 2,6,Desks,WS18A,1,100.00%,3.60%,0:15
"September 23, 2024",Calgary Building 2,6,Desks,WS22B,1,80.00%,3.60%,0:15
"September 23, 2024",Calgary Building 2,6,Desks,637G,1,40.00%,3.60%,0:15
"September 23, 2024",Calgary Building 2,7,Desks,754B,1,20.00%,3.60%,0:15
"September 23, 2024",Calgary Building 1,1,Desks,E194E,1,20.00%,3.80%,0:16
"September 23, 2024",Calgary Building 1,3,Desks,E368E,1,40.00%,3.80%,0:16
"September 23, 2024",Calgary Building 1,1,Desks,E143C,1,40.00%,4.10%,0:17
"September 23, 2024",Calgary Building 1,1,Desks,E192C,1,60.00%,4.00%,0:17
"September 23, 2024",Calgary Building 1,1,Desks,E195C,1,40.00%,4.00%,0:17
"September 23, 2024",Calgary Building 1,1,Desks,E198C,1,40.00%,4.00%,0:17
"September 23, 2024",Calgary Building 1,2,Desks,C261F,1,40.00%,4.20%,0:17
"September 23, 2024",Calgary Building 1,2,Desks,E215A,1,40.00%,4.00%,0:17
"September 23, 2024",Calgary Building 1,3,Desks,E337D,1,20.00%,4.00%,0:17
"September 23, 2024",Calgary Building 1,3,Desks,E358D,1,40.00%,4.00%,0:17
"September 23, 2024",Calgary Building 1,1,Meeting Room,E115,4,60.00%,4.40%,0:18
"September 23, 2024",Calgary Building 1,2,Desks,E245A,1,40.00%,4.30%,0:18
"September 23, 2024",Calgary Building 1,2,Desks,E226A,1,20.00%,4.30%,0:18
"September 23, 2024",Calgary Building 1,3,Desks,E324A,1,20.00%,4.30%,0:18
"September 23, 2024",Calgary Building 2,6,Desks,636E,1,20.00%,4.30%,0:18
"September 23, 2024",Calgary Building 1,1,Desks,E194D,1,40.00%,4.50%,0:19
"September 23, 2024",Calgary Building 1,1,Desks,E124H,1,20.00%,4.70%,0:19
"September 23, 2024",Calgary Building 1,1,Desks,E198D,1,20.00%,4.50%,0:19
"September 23, 2024",Calgary Building 1,2,Desks,C259A,1,20.00%,4.50%,0:19
"September 23, 2024",Calgary Building 1,2,Desks,E262C,1,40.00%,4.50%,0:19
"September 23, 2024",Calgary Building 1,2,Meeting Room,E234,6,80.00%,4.50%,0:19
"September 23, 2024",Calgary Building 2,7,Desks,766B,1,20.00%,4.50%,0:19
"September 23, 2024",Calgary Building 2,7,Desks,756B,1,20.00%,4.50%,0:19
"September 23, 2024",Calgary Building 1,1,Meeting Room,E123,1,60.00%,4.90%,0:20
"September 23, 2024",Calgary Building 1,1,Desks,E101H,1,20.00%,5.00%,0:20
"September 23, 2024",Calgary Building 1,1,Desks,E101I,1,20.00%,4.90%,0:20
"September 23, 2024",Calgary Building 1,2,Desks,E228A,1,20.00%,4.80%,0:20
"September 23, 2024",Calgary Building 1,3,Desks,E315C,1,20.00%,4.80%,0:20
"September 23, 2024",Calgary Building 2,5,Desks,534A,1,20.00%,4.80%,0:20
"September 23, 2024",Calgary Building 2,5,Desks,583D,1,100.00%,4.80%,0:20
"September 23, 2024",Calgary Building 1,1,Desks,E189B,1,20.00%,5.00%,0:21
"September 23, 2024",Calgary Building 1,1,Desks,E189F,1,20.00%,5.00%,0:21
"September 23, 2024",Calgary Building 1,2,Desks,E224A,1,20.00%,5.00%,0:21
"September 23, 2024",Calgary Building 1,2,Desks,E251B,1,40.00%,5.00%,0:21
"September 23, 2024",Calgary Building 1,3,Desks,E336A,1,20.00%,5.00%,0:21
"September 23, 2024",Calgary Building 1,1,Desks,E170D,1,80.00%,5.20%,0:22
"September 23, 2024",Calgary Building 1,2,Desks,E257A,1,20.00%,5.20%,0:22
"September 23, 2024",Calgary Building 1,2,Desks,E264D,1,100.00%,5.20%,0:22
"September 23, 2024",Calgary Building 2,5,Meeting Room,518 5-C Meeting Room,1,50.00%,5.30%,0:22
"September 23, 2024",Calgary Building 1,1,Desks,E143B,1,40.00%,5.50%,0:23
"September 23, 2024",Calgary Building 1,2,Desks,E256A,1,40.00%,5.50%,0:23
"September 23, 2024",Calgary Building 1,3,Desks,E365H,1,20.00%,5.50%,0:23
"September 23, 2024",Calgary Building 1,3,Desks,E366H,1,100.00%,5.50%,0:23
"September 23, 2024",Calgary Building 1,3,Meeting Room,C383,15,40.00%,5.50%,0:23
"September 23, 2024",Calgary Building 2,7,Desks,758A,1,20.00%,5.50%,0:23
"September 23, 2024",Calgary Building 1,1,Desks,E101L,1,20.00%,5.70%,0:24
"September 23, 2024",Calgary Building 1,2,Desks,E212H,1,40.00%,5.80%,0:24
"September 23, 2024",Calgary Building 1,2,Desks,C259D,1,20.00%,5.70%,0:24
"September 23, 2024",Calgary Building 1,2,Desks,C261B,1,20.00%,5.70%,0:24
"September 23, 2024",Calgary Building 1,2,Desks,E228G,1,20.00%,5.70%,0:24
"September 23, 2024",Calgary Building 1,3,Desks,E361A,1,40.00%,5.70%,0:24
"September 23, 2024",Calgary Building 2,7,Desks,767B,1,20.00%,5.70%,0:24
"September 23, 2024",Calgary Building 2,7,Desks,754D,1,20.00%,5.70%,0:24
"September 23, 2024",Calgary Building 1,1,Desks,E188B,1,20.00%,6.00%,0:25
"September 23, 2024",Calgary Building 1,1,Desks,E194F,1,40.00%,6.00%,0:25
"September 23, 2024",Calgary Building 1,1,Meeting Room,E126 Phone Booth,1,60.00%,6.00%,0:25
"September 23, 2024",Calgary Building 1,2,Desks,E215D,1,20.00%,6.00%,0:25
"September 23, 2024",Calgary Building 1,3,Desks,E366D,1,20.00%,6.00%,0:25
"September 23, 2024",Calgary Building 2,4,Meeting Room,415 Meeting Room,5,80.00%,6.00%,0:25
"September 23, 2024",Calgary Building 1,1,Meeting Room,E151,5,100.00%,6.20%,0:26
"September 23, 2024",Calgary Building 1,1,Desks,E131B - Workstation,1,20.00%,6.20%,0:26
"September 23, 2024",Calgary Building 1,2,Desks,C259F,1,20.00%,6.20%,0:26
"September 23, 2024",Calgary Building 2,5,Desks,520B,1,20.00%,6.20%,0:26
"September 23, 2024",Calgary Building 2,6,Desks,637A,1,60.00%,6.20%,0:26
"September 23, 2024",Calgary Building 2,6,Desks,669B,1,0.00%,6.30%,0:26
"September 23, 2024",Calgary Building 1,2,Desks,E251F,1,60.00%,6.40%,0:27
"September 23, 2024",Calgary Building 1,1,Desks,E101G,1,20.00%,6.80%,0:28
"September 23, 2024",Calgary Building 1,1,Desks,E143E,1,20.00%,6.70%,0:28
"September 23, 2024",Calgary Building 1,1,Desks,E194G,1,40.00%,6.70%,0:28
"September 23, 2024",Calgary Building 1,2,Desks,C250E,1,20.00%,6.70%,0:28
"September 23, 2024",Calgary Building 1,2,Desks,C293c,1,40.00%,6.70%,0:28
"September 23, 2024",Calgary Building 1,3,Desks,E338H,1,60.00%,6.70%,0:28
"September 23, 2024",Calgary Building 2,7,Desks,754E,1,40.00%,6.70%,0:28
"September 23, 2024",Calgary Building 1,2,Desks,E244A,1,20.00%,6.90%,0:29
"September 23, 2024",Calgary Building 1,2,Desks,C259E,1,20.00%,6.90%,0:29
"September 23, 2024",Calgary Building 1,3,Desks,C350o,1,40.00%,6.90%,0:29
"September 23, 2024",Calgary Building 1,2,Desks,E245B,1,40.00%,7.10%,0:30
"September 23, 2024",Calgary Building 1,3,Desks,E360D,1,20.00%,7.10%,0:30
"September 23, 2024",Calgary Building 2,5,Meeting Room,515 5-A Meeting Room,6,100.00%,7.10%,0:30
"September 23, 2024",Calgary Building 2,6,Desks,636B,1,20.00%,7.10%,0:30
"September 23, 2024",Calgary Building 1,2,Desks,E213G,1,20.00%,7.40%,0:31
"September 23, 2024",Calgary Building 1,1,Desks,E001B,1,20.00%,7.60%,0:32
"September 23, 2024",Calgary Building 1,1,Desks,E136B - Workstation,1,20.00%,7.80%,0:32
"September 23, 2024",Calgary Building 1,1,Desks,E136D - Workstation,1,40.00%,7.80%,0:32
"September 23, 2024",Calgary Building 1,1,Desks,E196B,1,20.00%,7.60%,0:32
"September 23, 2024",Calgary Building 1,2,Desks,C260A,1,20.00%,7.60%,0:32
"September 23, 2024",Calgary Building 1,2,Desks,E232C,1,40.00%,7.60%,0:32
"September 23, 2024",Calgary Building 1,3,Desks,E318C,1,20.00%,7.60%,0:32
"September 23, 2024",Calgary Building 1,1,Desks,E101F,1,20.00%,7.90%,0:33
"September 23, 2024",Calgary Building 1,1,Desks,E124F,1,40.00%,7.90%,0:33
"September 23, 2024",Calgary Building 1,1,Desks,E189C,1,40.00%,7.90%,0:33
"September 23, 2024",Calgary Building 1,1,Desks,E190D,1,20.00%,7.90%,0:33
"September 23, 2024",Calgary Building 1,2,Desks,E256B,1,40.00%,7.90%,0:33
"September 23, 2024",Calgary Building 1,3,Desks,E359G,1,20.00%,7.90%,0:33
"September 23, 2024",Calgary Building 2,7,Desks,724C,1,40.00%,7.90%,0:33
"September 23, 2024",Calgary Building 1,1,Desks,E101B,1,20.00%,8.30%,0:34
"September 23, 2024",Calgary Building 1,1,Desks,E195E,1,20.00%,8.10%,0:34
"September 23, 2024",Calgary Building 1,1,Desks,E197E,1,40.00%,8.10%,0:34
"September 23, 2024",Calgary Building 1,1,Desks,E101K,1,20.00%,8.10%,0:34
"September 23, 2024",Calgary Building 1,1,Desks,E191D,1,60.00%,8.10%,0:34
"September 23, 2024",Calgary Building 1,2,Desks,C293b,1,40.00%,8.10%,0:34
"September 23, 2024",Calgary Building 1,2,Desks,E212D,1,20.00%,8.20%,0:34
"September 23, 2024",Calgary Building 1,3,Desks,C350b,1,40.00%,8.10%,0:34
"September 23, 2024",Calgary Building 1,3,Desks,E301C,1,20.00%,8.10%,0:34
"September 23, 2024",Calgary Building 1,1,Desks,E194A,1,40.00%,8.30%,0:35
"September 23, 2024",Calgary Building 1,1,Desks,E131E - Workstation,1,20.00%,8.40%,0:35
"September 23, 2024",Calgary Building 1,1,Desks,E143H,1,40.00%,8.30%,0:35
"September 23, 2024",Calgary Building 1,1,Desks,E190C,1,20.00%,8.30%,0:35
"September 23, 2024",Calgary Building 1,1,Desks,E196F,1,20.00%,8.30%,0:35
"September 23, 2024",Calgary Building 1,2,Desks,C261C,1,40.00%,8.30%,0:35
"September 23, 2024",Calgary Building 1,2,Desks,E213A,1,20.00%,8.30%,0:35
"September 23, 2024",Calgary Building 1,2,Desks,E220D,1,40.00%,8.50%,0:35
"September 23, 2024",Calgary Building 2,4,Meeting Room,412 Meeting Room,1,80.00%,8.30%,0:35
"September 23, 2024",Calgary Building 2,6,Desks,636A,1,20.00%,8.30%,0:35
"September 23, 2024",Calgary Building 2,7,Desks,758D,1,20.00%,8.30%,0:35
"September 23, 2024",Calgary Building 1,2,Desks,C261A,1,20.00%,8.60%,0:36
"September 23, 2024",Calgary Building 1,2,Desks,E201D,1,20.00%,8.80%,0:36
"September 23, 2024",Calgary Building 1,2,Desks,E213F,1,20.00%,8.80%,0:36
"September 23, 2024",Calgary Building 1,1,Desks,E143D,1,20.00%,8.80%,0:37
"September 23, 2024",Calgary Building 1,1,Desks,E190B,1,20.00%,8.80%,0:37
"September 23, 2024",Calgary Building 1,2,Desks,E212A,1,20.00%,8.80%,0:37
"September 23, 2024",Calgary Building 1,2,Desks,E212C,1,20.00%,8.80%,0:37
"September 23, 2024",Calgary Building 1,3,Desks,E357F,1,80.00%,8.80%,0:37
"September 23, 2024",Calgary Building 1,2,Desks,E226E,1,40.00%,9.00%,0:38
"September 23, 2024",Calgary Building 1,3,Desks,E366G,1,80.00%,9.00%,0:38
"September 23, 2024",Calgary Building 2,7,Desks,754F,1,40.00%,9.00%,0:38
"September 23, 2024",Calgary Building 1,1,Meeting Room,E114,2,80.00%,9.30%,0:39
"September 23, 2024",Calgary Building 1,2,Desks,C260B,1,20.00%,9.30%,0:39
"September 23, 2024",Calgary Building 1,3,Desks,E327B,1,60.00%,9.30%,0:39
"September 23, 2024",Calgary Building 1,3,Desks,E323B,1,20.00%,9.30%,0:39
"September 23, 2024",Calgary Building 1,3,Desks,E323D,1,40.00%,9.30%,0:39
"September 23, 2024",Calgary Building 1,3,Desks,E325B,1,20.00%,9.30%,0:39
"September 23, 2024",Calgary Building 1,1,Desks,E190F,1,40.00%,9.50%,0:40
"September 23, 2024",Calgary Building 2,6,Meeting Room,613 Acquisitions Meeting Room,6,100.00%,9.70%,0:40
"September 23, 2024",Calgary Building 1,1,Desks,E189H,1,40.00%,9.80%,0:41
"September 23, 2024",Calgary Building 1,3,Desks,C350q,1,40.00%,9.80%,0:41
"September 23, 2024",Calgary Building 1,3,Desks,E364D,1,40.00%,9.80%,0:41
"September 23, 2024",Calgary Building 2,6,Desks,637C,1,20.00%,9.80%,0:41
"September 23, 2024",Calgary Building 2,7,Desks,751A,1,60.00%,9.80%,0:41
